KF distance,V2X-KF distance,V2X-KF speed,Radar distance,Radar-KF distance,Radar-V2X speed,Radar-KF speed,Detection
-0.09169741768534097,-0.5729118427958685,-0.1984858029359244,0.8831380095085977,0.025722692944052657,0.8770696859216556,1.1817529986456536,0.0
0.2335447146723777,0.3666122643939586,0.6586527167879355,0.5330069981387577,0.5234938330210867,0.08523166835465452,0.3088468821493549,0.0
0.2236894476162249,0.09226232076103423,0.044142595097771,0.5981909630214414,0.2506848051970419,0.2808528995288397,0.2266233206494422,0.0
-0.4245517895161211,-1.109356923466013,0.7997631352897692,0.736008488773401,0.46524077842851835,0.3797625107966709,0.1485617274521772,0.0
-0.08954423506588416,1.2545414510288349,-0.10819354430166449,0.41195106335663295,0.4223117796366779,0.9688241956806645,1.1677453765198305,0.0
-0.04326101506251574,0.3398031536937494,0.2364187607442309,0.40636386636668514,0.3729040058059641,0.38855447624269873,0.47216941547317015,0.0
-0.34236643320409166,-1.0098492656376103,0.13809860455942186,0.043196062020311746,0.16815729639144492,-0.40052442253849435,-0.7769615695769919,0.0
-0.34945504338772443,-0.11017161405008116,0.4830281193119957,0.08044404195327261,0.6137381881374937,0.916805066791662,1.5807358633392878,0.0
-0.08263457655374283,1.179992910836444,-0.49399718826788513,0.49948381619909066,0.24741557322014784,0.13725079724367575,0.24738272286555055,0.0
-0.30347181152274205,-0.8929346681446134,0.10260815768493006,-0.08903426674170163,0.20536502454286953,-0.12724082992437988,-0.2797059014623175,0.0
-0.10712622684291322,0.8424511469672302,0.33530066252657753,0.15307760282254892,0.33336914247548616,-0.0012226585313228166,0.2860454919289085,0.0
-0.373261222036703,-0.9845544431348345,-0.3029599100204604,0.028296870047123758,0.23386057217495676,0.5028500270410977,-0.008216828379077265,0.0
-0.09706845734226494,0.9763090902564853,0.567985417152527,0.3057943205476898,0.41510496097183813,-0.21442782059751922,0.8506340108723354,0.0
-0.14705698149249197,-0.3111641794862961,0.3147417888462493,0.34490469947729774,0.08723197816000654,-0.7170351785955752,-0.5388462028296218,0.0
-0.21959972830436855,-0.07057711208657569,-0.3530193456174139,0.22571116369182195,0.4401944800836086,1.354938011518822,0.9426351444264334,0.0
-0.357053878415741,-0.5655242944605857,0.443471626598652,0.22571116369182195,0.19488089770096614,-0.19318057076963452,-0.3043088189707227,0.0
-0.25822097697381446,0.4968986128279933,-0.5566233789866916,0.13817841084936094,0.38608660922687593,0.43104897589853197,0.4123489159655823,0.0
-0.09313633626918998,0.6311908388962991,-0.5416960514666552,0.20522477472869283,0.235450063179427,0.27499158923145633,0.198780549594717,0.0
-0.04460307400922206,0.0016700768287829985,-0.17118911716786184,0.3262807095108173,0.028122431495654153,-0.42690031887658186,-0.5319683788034814,0.0
0.014363307664143359,-0.07318412827497872,0.08601247142009805,0.35607909345718913,0.3188119388369957,-0.17559663987755236,0.4492074222200013,0.0
0.1921647619695264,0.6446948183205997,0.40356381293219007,0.4175382603465757,0.14243802421575372,0.3511886230970829,0.5815266522630194,0.0
0.07107171960664659,-0.5612957828117457,0.22395014935142732,0.47154783124936994,0.09862486733914644,0.3533866144585495,0.3385767905608851,0.0
-0.16848550656697817,-0.8769702012336901,0.5467249657823104,0.4138134623532799,0.18140283785467817,0.01709393614793731,-0.3115520530026957,0.0
-0.11238295956741655,0.5687530094693616,0.7285311900087091,0.4640982352627801,0.3455722293890998,0.245685037744699,0.8378584307285467,0.0
-0.26729301956904,-0.5162884563722437,0.27496619992195054,0.33745510349070784,0.26697881980977595,0.29770416663371635,0.19585053304988176,0.0
-0.3437401976829856,-0.27157474552711425,0.32573151341671913,0.5497685891085891,0.4149865625322874,0.6068882848191306,0.6380987929023572,0.0
-0.2702330560363944,0.6426378164611779,-0.8901373445233863,0.33745510349070784,0.38899716102349824,0.5665917765248115,0.06801230266706829,0.0
-0.3199911043022049,-0.20661665177126456,0.26975778554457747,0.1046552289096975,0.23371703421649676,0.013430617212072907,-0.06549717826276305,0.0
-0.23402663133488324,0.4583159808925248,0.04886179543606901,0.24061035566500663,0.34906470802890904,0.2178438138322785,0.3087866247380864,0.0
-0.2604104710938939,-0.3227072014858744,0.3661139276394383,0.1046552289096975,0.34125336483901175,0.22443778791678992,0.7923669583755167,0.0
-0.18337384453342964,0.465358447469837,-0.35418755754846776,0.3914646743934971,0.3245795547976972,0.19146791749417744,0.06307563478565183,0.0
-0.16028414883498837,0.10635111585969201,0.4561904178015318,0.1605271988091355,0.30775195093257823,-0.37927717271058026,-0.23657211306456033,0.0
-0.03438127082761522,0.34002168392971405,0.6226452866660566,0.25737194663484164,0.37030616100714064,0.14970608162557755,0.9145514246235074,0.0
-0.4662681028799307,-1.4723763290411378,-0.9397398405501808,0.2871703305812094,0.25007531159346563,1.2333158228487404,0.06591697283177757,0.0
-0.1624664681706241,1.2684774747940435,0.4302130271164457,0.06182005198679219,0.3472843245997702,-0.2840308803786159,0.2765195631693728,0.0
-0.24502863216387244,-0.5467455934023118,0.531877096559897,0.033884067037069886,0.265764325735627,-0.19830921727978468,0.25879217960600703,0.0
-0.233798181738043,0.29560393272402113,-0.37865170774738843,0.41381346235328165,0.4081862370376114,0.8164301279495123,0.4345765301109059,0.0
-0.2823471390177376,-0.19837972092328698,0.056282222787866855,0.268546340614729,0.3089648247284556,0.220041805193765,0.2958677201700499,0.0
-0.2657242175234504,0.06776727558577135,0.5314512589789301,0.043196062020310094,0.30920150439752636,-0.18219061396208153,-0.02945727499632173,0.0
-0.34772611844529566,-0.33086233398314746,0.6208628361014937,-0.13186944366460696,0.2908888295751862,0.2215071327681289,0.39082918707108943,0.0
-0.32707660193870686,0.06263587636258015,0.05581355804958381,0.2648215426214348,0.39404489844689894,0.43397963104717435,0.8641455241650995,0.0
-0.22003134609280448,0.7743606406189835,-1.032165274145308,0.13259121385942146,0.19341835775566354,0.4332469672600276,-0.281644243525577,0.0
-0.1056127675213231,0.31188746284673763,1.1378169032932264,0.2871703305812094,0.14878503721380845,-1.0342785984398182,-0.2137595047892208,0.0
0.16212084770428137,1.097020940837401,-0.25739576737626174,0.2815831335912666,0.22429989275533135,0.2405563912345037,0.5287744463539169,0.0
-0.16007680810301975,-1.5850512265782888,0.3774385736894361,0.15494000181919518,0.21850736975805832,0.6962732668537552,0.36821457609593017,0.0
-0.22874110712641715,-0.2431931300847873,-0.14007832529457784,0.0636824509834384,0.26964497238222296,0.33140670084349244,0.22845504190529745,0.0
-0.07178216454722701,0.7951627573469465,-0.7109441229292448,0.09161843593316153,0.24943997242094232,-0.06130108907914487,-0.12891497396049634,0.0
-0.4771235023291772,-1.7037968682738898,0.15858881289173704,-0.10393345871488711,0.2411298799209854,0.5885716901398547,0.06657037881031962,0.0
-0.3285736927653625,0.7234723374204913,-0.05972982844522217,0.3002071235577495,0.4819963740508828,0.7468270681684036,0.8945090652594105,0.0
0.12586331278968232,1.5281218302037103,1.6244207429402573,0.1568024008158455,0.27088749837374015,-1.2430877777830198,0.36594293531074884,0.0
-0.10713055650904503,-0.641490327097092,-1.3288216903454537,0.18101358777227042,0.1093955331060892,0.47647413070301364,-0.6020668584600863,0.0
-0.05378650822666759,0.09507170085346038,1.1947331697623815,0.21826156770523128,0.2200380848161689,0.066182409888246,0.5321432499853416,0.0
-0.3984705797061466,-1.345493816958044,-0.4644961564186918,0.06368245098344501,0.26045555777049206,0.8120341452264936,0.3398954372573739,0.0
-0.1770498903011947,0.9497746458301692,0.43197689396541356,0.1083800269029949,0.42970462398956466,-0.19464589834397616,0.4294060780617458,0.0
-0.10491635283733937,0.6865483391321476,0.3095870736653291,0.10279282991305294,0.19542213223305097,0.19879455536589188,0.16304084289715234,0.0
-0.2673130020454393,-0.5002445971976274,-0.09065373731556434,-0.1411814386478488,0.2346387231323683,0.24495237395753194,-0.15996098119428737,0.0
-0.2513205867369862,-0.46413027374246296,0.03645044803659163,0.07113204697003404,0.30346020364956605,-0.11405288175535579,0.5468495097898416,0.0
-0.2040857320262745,0.42462808431874016,-0.8572680835698443,0.48272222522925806,0.4817794202529108,1.0750604448202445,0.5583527249728765,0.0
-0.15738897812040153,0.041439609472713856,0.6977315090100982,0.045058461016957985,0.14859111497404529,-0.322129397311412,-0.0484070307132859,0.0
-0.2472621851904374,-0.4013385977783054,0.09585740993089645,0.23502315867505888,0.32496220073497994,0.2544770031907222,0.3869613561889515,0.0
-0.155740182019294,0.5695094186245679,-0.33116264373721405,0.28903272957785975,0.30688749011100724,0.6567094223466405,0.5084301080154033,0.0
-0.12263063556637166,0.009580455593370663,0.7887453680198507,0.2592343456314929,0.2657367458066375,-0.22175445846924324,0.2352247411686024,0.0
-0.19770867938699,-0.2716428521938123,-0.22911734956361873,0.3765654824203166,0.1724102949954397,0.07497437533429581,-0.08562972663349759,0.0
-0.12340303923354118,0.31591859162025426,0.3181527423799819,0.06182005198678971,0.4229766846281535,-0.05910309771767405,0.1849128460531432,0.0
-0.11843604479953845,-0.31222325456772854,0.3929134668890414,-0.03502469583890988,0.21085621204544105,0.3328720284178532,0.48659380707705213,0.0
-0.1119210799797457,0.3220619619677786,-0.5220198827315623,0.43429985131640575,0.24524349368243414,0.5050480184025845,0.12539121567001804,0.0
-0.17900584408111925,-0.2650588888309957,0.04814955330749409,0.8514772265655782,0.3788560673328631,0.580512388481032,0.8624729475307363,0.0
-0.13626262597123748,0.25322055589319875,0.8360234316946917,0.1791511887756176,0.26911997893006373,0.031014548104162216,0.030548581695758765,0.0
-0.19825646229539673,-0.20883465121642245,-0.11140210031779878,0.43616225031305783,0.2429550191978958,-0.36462389696723413,-0.20547382698218417,0.0
0.01904908338960777,0.872423692064939,1.092919255228552,0.2797207345946179,0.28521510363812036,0.11600354741575802,0.6629319666911556,0.0
-0.414672057482771,-1.8510530393671898,-0.09198594415751828,0.4194006593432261,0.17263612356589,-0.2928228458246096,-0.3382342151823327,0.0
-0.20901214212603833,1.1428177144321432,-0.13419755197674182,0.3896022753968567,0.4129961954361191,0.6024923020960891,0.5682699183045294,0.0
-0.26898159569327235,-0.014775449834201282,-0.7885485423929633,0.3635286894437798,0.3572521139854109,0.823024102034017,0.3664194227147286,0.0
-0.14121111373286332,0.18258268164502725,1.4135427422235498,0.40450146737003806,0.3287116800822337,-0.8804192031342792,0.3804872010763636,0.0
-0.059321622983274556,0.501001081466895,-0.20417681800040743,0.18846318375885945,0.22544695683215116,0.5570671472915791,0.19847497739410655,0.0
-0.21228536046137117,-0.4096093190511194,-1.2833400501826386,0.12141681987952592,0.16449524287978592,0.49772138053091497,-0.20296840593999319,0.0
-0.07236366617720869,0.34791947229045683,1.2851142897722656,0.4622358362661281,0.25659985196048096,-0.03126187380522793,0.6520938833552946,0.0
-0.20319109645596856,-0.4004042184799196,-1.1304860291344159,0.22198636569852787,0.19696030119457392,1.0230413159311895,0.32516783767578433,0.0
-0.2276556773019868,-0.298914204592878,1.295780767769255,0.06740724897673664,0.29579077126842557,-0.689926618470321,-0.14534211488064133,0.0
-0.09217351289162504,0.6764866448722169,-0.704146460943244,0.3784278814169694,0.2719528154576882,0.4500982343649054,0.45779964251036953,0.0
2.1473932337447937e-05,0.26067163336858545,0.9334836245257278,0.10093043091640008,0.23495754024259638,-0.1433594332421217,0.4223762881632349,0.0
-0.16218307544406085,-0.7350834555704668,0.26000024371734215,0.3747030834236654,0.1150567217261859,-0.6276501965609259,-0.4596469611034785,0.0
-0.026457693587488496,0.5889638635741153,-0.08480141981763703,0.21267437071528764,0.3593659277108446,0.4596228635980874,0.8028624362884171,0.0
-0.37598871226407676,-1.2656059969636821,-0.5668495214854661,-0.005226311892538009,0.15194715389021693,0.8244894296083677,-0.3729287340965208,0.0
-0.0943717862561723,1.1889673063558792,0.059341366659969856,0.11024242589963701,0.375248473796593,0.5431465353354071,0.7379154099393194,0.0
-0.2779289348938553,-0.8918006935058824,0.8550711147323903,0.4342998513164091,0.3197843900865125,-0.02320257214640577,0.20238898549691461,0.0
-0.2561456344018172,0.2516404655767922,-0.7380977843997737,0.13445361285606522,0.2514532251064236,0.02735122916830809,-0.06703428507336315,0.0
-0.2011395855306681,0.1789802429349543,0.9506107588752573,0.3691158864337259,0.3692249909596702,0.6296008622213523,1.1199827725129106,0.0
-1.5040474145881666,-1.428414705332246,0.5199378041683452,1.0284051312471467,0.5263095796891825,0.38164068860026207,0.5529695250569114,0.0
0.33235738872473886,1.1232931115521345,0.4600688696788026,1.20160823793542,1.1661713406972234,-0.49137473214748173,0.12155986169262777,0.0
0.214611918557452,0.10562165761440441,0.5333922591061221,0.8552020245588742,0.20777163725655365,0.21564582247079195,0.18742110269682755,0.0
-0.4754975153238875,-1.200590351002067,-0.5128168188779132,0.6857237158639015,0.4970255283640691,1.3600666580290026,0.46357541977684735,0.0
0.06237186434185793,1.7508098146351498,0.15791557697025255,0.6037781600113816,0.20120295142919,-0.5463245161851458,0.3124310559112008,0.0
-0.021560753276113908,-0.11969827870146087,0.7594260069095384,0.24247275466165533,0.34690215657717827,0.5424138715482116,0.6355340551033838,0.0
-0.2035616294205747,-0.981892806541921,-0.7168970525722674,0.58701656904155,0.0991328964578245,-0.3038128026321712,-0.8121514609935396,0.0
-0.22607482418889643,0.1544249091986633,-0.8401682869835163,0.028296870047128744,0.3357604272523931,0.5548691559300959,0.49564064654307594,0.0
-0.270329726198402,0.22944922299178971,0.40184339735767494,0.38029028041361645,0.3198835181572426,1.1497921511114741,0.8994777339001875,0.0
-0.086674573572663,0.548287818738243,0.8027351543807473,0.29275752757115214,0.29066831920804537,-1.1214655891129564,0.02449578447870448,0.0
-0.3414347510800075,-0.7598698027322719,0.13834627120720475,0.1232792188761796,0.22312213232957392,0.6112842675421288,-0.23940995249282376,0.0
-0.3116642189921549,0.30396738443246163,0.46498711178602553,-0.1653926256042737,0.23581455306982413,-0.12797349371157862,0.4375718972237747,0.0
-0.33816987789063385,0.12958815313194985,-1.1124609755213726,0.20336237573204743,0.3450725893009107,0.9768834973395488,0.5485152087347767,0.0
-0.4666021877606739,-0.5815194790918582,0.32612486744060176,0.2499223506482485,0.4742625842367187,0.8845678601562237,0.8835022225346407,0.0
-0.18560027304284402,0.9265273960238882,1.0996603566069596,0.5013462151957376,0.3861346381477242,-0.9287750130874683,0.1277104864488438,0.0
-0.22132108579171653,-0.2264246221080887,-0.1758331012978813,0.2312983606817681,0.10431708302483485,-0.23494240663826937,-0.4099822055267963,0.0
-0.38852604546180863,-0.6280098188621542,-0.3996303066829742,0.3635286894437831,0.4098656350484364,0.9563689112988113,0.4177952993776282,0.0
-0.20919250439414358,0.8944683988990567,-0.6946795349725576,0.43057505332311086,0.3173340638885775,0.5167706389972999,0.3708451471748322,0.0
0.18358468515273188,1.412994963298235,0.2928165641394737,0.37842788141696615,0.0759333100273993,-1.0555258482677354,-0.0996633075164606,0.0
-0.38318762131381606,-2.2711278746522385,-0.263240305617582,0.6410261399443467,0.26713074858976915,1.765229732333558,0.6464900962878837,0.0
-0.12208606029946274,0.9684828460397986,0.9402829220846346,0.15680240081584307,0.32329588865421965,-0.4547415427890057,0.2236031780402502,0.0
-0.21409503382713313,-0.3263389707044229,-0.3610347825598762,0.23316075967841512,0.2597895247366373,0.3900198038170296,0.28709253030187376,0.0
-0.1379086940835233,0.27162361898641574,0.879397576073009,0.06554484998008794,0.32614249450135113,-0.533136568016112,0.05770841807649678,0.0
-0.17959568939764436,-0.09112595677532181,-0.3766766760260833,0.5069334121856821,0.2908462182746455,0.5556018197172734,0.5282783838635611,0.0
-0.19267655441096138,-0.13883877006502512,0.25509468951955927,0.24805995165159817,0.178958319024782,-0.021004580784860036,0.1648889220708618,0.0
-0.22593392020983788,-0.2226319118233933,0.6949908771070835,0.5479061901119436,0.3029335199863223,-0.3499706212238417,-0.05933692741421975,0.0
-0.25805146648060223,0.1338607344966854,-0.08836192876089774,0.4789974272359631,0.41481774940083516,0.6259375432855082,0.16415020236687666,0.0
-0.005190651020868234,1.0246037766101765,-0.1554155321414723,0.3374551034907112,0.28369355870093493,0.4566922084494363,0.9515235864410639,0.0
-0.20862607200263686,-0.5883812224910363,0.4037657599079789,0.09720563292310601,0.15297901113832033,0.5512058369942481,-0.035059074619230156,0.0
-0.23381375185762293,-0.3033587442357455,-0.26374309804626206,0.1791511887756209,0.32143236645966944,0.21418049489644014,0.4644225583945385,0.0
-0.06912030384530367,0.4984249627458334,0.31749902010320324,0.40450146737003645,0.23970342975258585,-0.47305813746824227,-0.08102560919909826,0.0
-0.0733234301679978,0.009319539964792506,-0.6487280404408807,0.018984875063885204,0.18579323037056128,0.4347122948343441,-0.02212567714888456,0.0
-0.23886111946266497,-0.7121949402226189,0.6888653949490832,0.3989142703800969,0.3509449888984442,0.3299413732691801,0.41893715940081555,0.0
0.049999054143301545,1.11868480968384,-0.13408018725317022,0.07113204697003404,0.23312608667356596,-1.026951960568154,-0.06992185478497624,0.0
-0.08270215060163455,-0.4165080605782885,0.5956972740129687,0.21639916870858505,0.28549148345417924,1.0985056860096392,0.7804573323351809,0.0
-0.22053618575972372,-0.46515880513486496,-0.022924391129386237,0.08230644094991967,0.2175332974609121,-0.4752561288297567,-0.4106983955198928,0.0
-0.3462626025455429,-0.36499798936250755,0.695262755943595,0.36539108844042856,0.4673362389413142,1.0450212295462793,0.9206896038997576,0.0
-0.23289531973216068,0.5684050550604347,-0.7493052072288395,0.04505846101695716,0.19180911895033104,-0.40345507768719296,-0.34403323489088344,0.0
